work_id,isbn,isbn13,original_title,author,original_publication_year,num_pages,description,genres,image_url,reviews_count,text_reviews_count,5_star_ratings,4_star_ratings,3_star_ratings,2_star_ratings,1_star_ratings,ratings_count,avg_rating,similar_books
160962,142408808,9780142408803.0,Superfudge,Judy Blume,1980,192.0,"From Judy Blume, bestselling author of Tales of a Fourth Grade Nothing!
Fans young and old will laugh out loud at the irrepressible wit of Peter Hatcher, the hilarious antics of mischievous Fudge, and the unbreakable confidence of know-it-all Sheila Tubman in Judy Blume's five Fudge books. Brand-new covers adorn these perennial favorites, and will entice a whole new generation of Fudge--and Judy Blume--fans.
""As a kid, Judy Blume was my favorite author, and Tales of a Fourth Grade Nothingwas my favorite book.""--Jeff Kinney, author of the bestselling Wimpy Kid series","fiction, children, young-adult",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,68154,1244,18953,18520,13436,2333,665,53907,4.0,
1413831,141311428,9780141311425.0,Going Solo,Roald Dahl,1986,209.0,"Superb Stories, Daring Deeds, Fantastic Adventures
Here is the action-packed sequel to Boy, a tale of Dahl's exploits as a World War II pilot. Told with the same irresistible appeal that has made Roald Dahl one the world's best-loved writers, Going Solobrings you directly into the action and into the mind of this fascinating man.
From book cover:
The second part of Roald Dahl's extraordinary life story. Here he is grown up: first in Africa, then learning to be a wartime fighter pilot. It is a story that is funny, frightening and full of fantasy - as you would expect.
The first part of Roald Dahl's life story: Boy, is also available in the New Windmill Series.
Cover illustration by Quentin Blake","non-fiction, history, historical fiction, biography, children, fiction, young-adult, comics, graphic, fantasy, paranormal",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,26860,1010,5930,6329,3405,664,153,16481,4.0,
679298,155652658X,9781556526589.0,The Road to Avalon,Joan Wolf,1988,368.0,"The pageantry and passionate intrigues of King Arthur's court are expertly re-created in this historical novel--the only Arthurian novel in which all of the central characters are portrayed as intrinsically good people. This realistic retelling of the legend shows Arthur severing the bonds of bastardy, vanquishing the Saxons, and loving one woman. As the daring teenage warrior prepares for the throne, he discovers true love with Morgan of Avalon, the youngest of Merlin's daughters, but fate cruelly thwarts their hopes for a future together. Never before has a telling of the Arthur story made the breathtaking drama of this charismatic king more real or moving.","fiction, history, historical fiction, biography, fantasy, paranormal, romance",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,6757,102,561,453,300,89,25,1428,4.0,
62360,61020672,9780061020674.0,Sourcery,Terry Pratchett,1988,276.0,"When last seen, the singularly inept wizard Rincewind had fallen off the edge of the world. Now magically, he's turned up again, and this time he's brought the Luggage.
But that's not all....
Once upon a time, there was an eighth son of an eighth son who was, of course, a wizard. As if that wasn't complicated enough, said wizard then had seven sons. And then he had an eighth son -- a wizard squared (that's all the math, really). Who of course, was a source of magic -- a sourcerer.","fantasy, paranormal, fiction, comics, graphic",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,85178,1441,16125,24366,17623,2751,281,61146,3.9,
3035972,446609404,9780446609401.0,Virgin,James Patterson,1980,384.0,"In Boston, a young woman finds herself pregnant--even though she is still a virgin.
In Ireland, another young woman discovers she is in the same impossible condition.
And in cities all around the world, medical authorities are overwhelmed by epidemics, droughts, famines, floods, and worse. It all feels like a sign that something awful is coming.
Anne Fitzgerald, a former nun turned private investigator, is hired by the Archdiocese of Boston to investigate the immaculate conceptions. Even as she comes to care about and trust the young women, she realizes that both are in great danger. Terrifying forces of light and darkness are gathering. Stepping into uncharted territory where the unknown is just the beginning, Anne must discover the truth--to save the young women, to save herself, and to protect the future of all mankind.","mystery, thriller, crime, fiction, fantasy, paranormal",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,44554,898,8679,9626,7127,1634,615,27681,3.9,
2702382,671729462,9780671729462.0,My Sweet Audrina,V.C. Andrews,1982,403.0,"V.C. Andrews, author of the phenomenally successful Dollanganger series, has created a fascinating new cast of characters in this haunting story of love and deceit, innocence and betrayal, and the suffocating power of parental love.
Audrina Adare wanted so to be as good as her sister. She knew her father could not love her as he loved her sister. Her sister was so special, so perfect -- and dead.
Now she will come face to face with the dangerous, terrifying secret that everyone knows. Everyone except...
My Sweet Audrina","fiction, mystery, thriller, crime, romance, young-adult, fantasy, paranormal",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,30796,862,7225,5980,4833,1372,440,19850,3.9,
968512,61020656,9780061020650.0,Pyramids,Terry Pratchett,1989,341.0,"It's bad enough being new on the job, but Teppic hasn't a clue as to what a pharaoh is supposed to do. After all, he's been trained at Ankh-Morpork's famed assassins' school, across the sea from the Kingdom of the Sun. First, there's the monumental task of building a suitable resting place for Dad -- a pyramid to end all pyramids. Then there are the myriad administrative duties, such as dealing with mad priests, sacred crocodiles, and marching mummies. And to top it all off, the adolescent pharaoh discovers deceit, betrayal - not to mention a headstrong handmaiden - at the heart of his realm.","fantasy, paranormal, fiction, comics, graphic, young-adult",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,74886,1321,14777,20770,14807,2622,287,53263,3.9,
442705,042520992X,9780425209929.0,Whispers,Dean Koontz,1980,464.0,"For thirty-five years, Bruno Frye has lived in the shadow of the mother who made his heart beat with constant fear. And even though she died five years ago, the whispers still haunt him in the dark...enough to make him kill--and kill again...Hilary Thomas is one of his intended victims. And she's about to learn that even death can't keep a bad man down...","fiction, mystery, thriller, crime, fantasy, paranormal, romance",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,41611,499,8635,9854,7474,1407,345,27715,3.9,
891282,345322231,9780345322234.0,"Being a Green Mother (Incarnations of Immortality, #5)",Piers Anthony,1987,314.0,"Orb plays magic in her harp, but seeks Llano, the song that controls Life. Natasha is handsome, charming, teaches her more spell tunes, but is he Satan? Her mother Niobe, Fate, warns of a prophecy she will marry Satan, and offers her the job of Nature. Author's Note 12-pg, bio 1-pg.","fantasy, paranormal, fiction, romance, young-adult",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,21432,201,5414,5655,4055,856,161,16141,3.9,
62952,312939035,9780312939038.0,E Is for Evidence,Sue Grafton,1988,320.0,"Being a twice-divorced, happily independent loner has worked like a charm for P.I. Kinsey Millhone--until holiday weekends like this one roll around. What she needs is a little diversion to ward off the blues. She gets her much-needed distraction with a case that places her career on the line. And if that isn't enough to keep her busy, her ex-husband, who walked out on her eight years ago, pops back on the radar...
It all begins with a $5,000 deposit made into Kinsey's bank account. Problem is she's not the one who deposited the money. But when she's accused of being on the take in an industrial arson case, Kinsey realizes someone is framing her...
Now Kinsey's working for herself. But with new evidence--and corpses--surfacing around her, she's going to have to act quickly to clear her name before she loses her career, her reputation--and quite possibly her life...","mystery, thriller, crime, fiction",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,38387,679,6473,11256,8191,671,72,26663,3.9,
1019987,385491026,9780385491020.0,Cat's Eye,Margaret Atwood,1988,462.0,"""Cat's Eye"" is the story of Elaine Risley, a controversial painter who returns to Toronto, the city of her youth, for a retrospective of her art. Engulfed by vivid images of the past, she reminisces about a trio of girls who initiated her into the fierce politics of childhood and its secret world of friendship, longing, and betrayal. Elaine must come to terms with her own identity as a daughter, a lover, and artist, and woman - but above all she must seek release from her haunting memories. Disturbing, hilarious, and compassionate, ""Cat's Eye, "" is a breathtaking novel of a woman grappling with the tangled knots of her life.","fiction, fantasy, paranormal, history, historical fiction, biography",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,83937,2560,13672,18519,10896,2235,631,45953,3.9,
2436148,345313151,9780345313157.0,Bearing an Hourglass,Piers Anthony,1984,372.0,"When life seemed pointless to Norton, he accepted the position as the Incarnation of Time, even though it meant living backward from present to past. The other seemingly all-powerful incantations of Immortality--Death, Fate, War, and Nature--made him welcome. Even Satan greeted him with gifts. But he soon discovered that the gifts were cunning traps and he had become enmeshed in a complex scheme of the Evil One to destroy all that was good....","fantasy, paranormal, fiction, young-adult, romance",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,25472,411,6250,7310,4794,1014,179,19547,3.9,
